underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-30 16:00:00,SPY,2023-10-30,369.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,5.1880,-0.0012,0.0002,-0.0050,0.0001,0.0000,1205
SPY,2023-10-30 16:15:00,SPY,2023-10-30,369.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,7.3523,-0.0012,0.0002,-0.0050,0.0001,0.0000,1205
SPY,2023-10-30 16:00:00,SPY,2023-10-30,370.000,C,43.3400,43.3500,43.3400,43.3500,3,7,44.3500,7,47.1800,415.5800,415.5900,0.0000,415.5850,7.7364,0.9781,0.0022,-0.1996,0.0016,0.0003,140
SPY,2023-10-30 16:15:00,SPY,2023-10-30,370.000,C,0.0000,0.0000,0.0000,0.0000,0,75,45.0200,82,47.3700,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140
SPY,2023-10-30 16:00:00,SPY,2023-10-30,370.000,P,0.0100,0.0100,0.0100,0.0100,5,0,0.0000,1856,0.0100,415.5800,415.5900,0.0000,415.5850,5.0849,-0.0012,0.0003,-0.0050,0.0001,0.0000,1722
SPY,2023-10-30 16:15:00,SPY,2023-10-30,370.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1901,0.0100,415.6200,415.6400,0.0000,415.6300,7.1981,-0.0012,0.0002,-0.0050,0.0001,0.0000,1722
SPY,2023-10-30 16:00:00,SPY,2023-10-30,371.000,C,0.0000,0.0000,0.0000,0.0000,0,7,43.3400,7,46.0300,415.5800,415.5900,0.0000,415.5850,7.0141,0.9848,0.0017,-0.1196,0.0012,0.0002,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,371.000,C,0.0000,0.0000,0.0000,0.0000,0,75,44.0200,82,46.3700,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,371.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1867,0.0100,415.5800,415.5900,0.0000,415.5850,4.9702,-0.0012,0.0003,-0.0050,0.0001,0.0000,2176
SPY,2023-10-30 16:15:00,SPY,2023-10-30,371.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1901,0.0100,415.6200,415.6400,0.0000,415.6300,7.0440,-0.0012,0.0003,-0.0050,0.0001,0.0000,2176
SPY,2023-10-30 16:00:00,SPY,2023-10-30,372.000,C,0.0000,0.0000,0.0000,0.0000,0,5,42.4100,7,45.0300,415.5800,415.5900,0.0000,415.5850,6.8698,0.9845,0.0018,-0.1196,0.0012,0.0002,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,372.000,C,0.0000,0.0000,0.0000,0.0000,0,75,43.0100,37,45.3700,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,372.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1123,0.0100,415.5800,415.5900,0.0000,415.5850,4.8614,-0.0012,0.0003,-0.0050,0.0001,0.0000,425
SPY,2023-10-30 16:15:00,SPY,2023-10-30,372.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,6.8970,-0.0012,0.0003,-0.0050,0.0001,0.0000,425
SPY,2023-10-30 16:00:00,SPY,2023-10-30,373.000,C,0.0000,0.0000,0.0000,0.0000,0,7,41.3400,2,43.7300,415.5800,415.5900,0.0000,415.5850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,373.000,C,0.0000,0.0000,0.0000,0.0000,0,75,42.0200,82,44.0800,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,373.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1500,0.0100,415.5800,415.5900,0.0000,415.5850,4.7528,-0.0013,0.0003,-0.0050,0.0001,0.0000,1790
SPY,2023-10-30 16:15:00,SPY,2023-10-30,373.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1601,0.0100,415.6200,415.6400,0.0000,415.6300,6.7306,-0.0013,0.0003,-0.0050,0.0001,0.0000,1790
SPY,2023-10-30 16:00:00,SPY,2023-10-30,374.000,C,0.0000,0.0000,0.0000,0.0000,0,7,40.3400,7,43.0300,415.5800,415.5900,0.0000,415.5850,7.1797,0.9755,0.0026,-0.2096,0.0018,0.0002,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,374.000,C,0.0000,0.0000,0.0000,0.0000,0,7,40.1200,75,42.2100,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,374.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,2410,0.0100,415.5800,415.5900,0.0000,415.5850,4.6497,-0.0013,0.0003,-0.0050,0.0001,0.0000,2141
SPY,2023-10-30 16:15:00,SPY,2023-10-30,374.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1601,0.0100,415.6200,415.6400,0.0000,415.6300,6.5895,-0.0013,0.0003,-0.0050,0.0001,0.0000,2141
SPY,2023-10-30 16:00:00,SPY,2023-10-30,375.000,C,38.0900,38.3100,38.0900,38.1200,8,7,39.3400,7,42.0100,415.5800,415.5900,0.0000,415.5850,6.3569,0.9846,0.0019,-0.1096,0.0012,0.0003,8
SPY,2023-10-30 16:15:00,SPY,2023-10-30,375.000,C,0.0000,0.0000,0.0000,0.0000,0,75,40.0100,10,42.3700,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8
