datetime,open,high,low,close,volume
2023-10-27 10:38:00,4141.25,4141.68994,4139.85986,4140.56982,6035384
2023-10-27 10:37:00,4146.22021,4147.0,4140.62012,4141.1499,8190520
2023-10-27 10:36:00,4141.31006,4146.10986,4141.31006,4146.10986,7322177
2023-10-27 10:35:00,4141.70996,4142.1499,4140.72998,4141.4502,5992377
2023-10-27 10:34:00,4139.2002,4142.08984,4139.2002,4141.66016,6049589
2023-10-27 10:33:00,4140.06006,4140.20996,4138.6001,4139.04004,6101836
2023-10-27 10:32:00,4140.6001,4141.00977,4139.12988,4140.12012,4803987
2023-10-27 10:31:00,4140.99023,4143.41016,4139.43994,4140.60986,6822211
2023-10-27 10:30:00,4141.58984,4142.54004,4140.33008,4141.06982,7428557
2023-10-27 10:29:00,4143.77002,4143.89014,4141.6001,4141.68994,6566233
2023-10-27 10:28:00,4142.33008,4143.95996,4141.8501,4143.79004,6205010
2023-10-27 10:27:00,4143.25977,4143.45996,4141.6499,4142.35986,5986708
2023-10-27 10:26:00,4143.06006,4146.75977,4142.97021,4143.06982,6870549
2023-10-27 10:25:00,4141.81006,4143.14014,4140.5,4143.14014,5784463
2023-10-27 10:24:00,4144.41016,4145.25977,4141.58008,4141.85986,6125773
2023-10-27 10:23:00,4143.1499,4144.79004,4142.62988,4144.33008,5503767
2023-10-27 10:22:00,4144.8999,4147.75977,4143.12988,4143.24023,8779181
2023-10-27 10:21:00,4140.75977,4144.45996,4140.66992,4144.45996,7495443
2023-10-27 10:20:00,4140.70996,4142.25977,4140.70996,4140.81982,6271353
2023-10-27 10:19:00,4143.68994,4143.81006,4140.22998,4140.37012,6310736
2023-10-27 10:18:00,4145.33008,4146.41016,4142.74023,4143.66016,5920065
2023-10-27 10:17:00,4146.2998,4147.4502,4144.56006,4145.16992,6675762
2023-10-27 10:16:00,4146.45996,4146.62012,4144.41992,4146.5,7692809
2023-10-27 10:15:00,4148.62012,4148.77002,4146.25,4146.49023,6387380
2023-10-27 10:14:00,4149.02979,4151.68994,4148.3501,4148.47021,8439242
2023-10-27 10:13:00,4146.04004,4149.02002,4146.04004,4149.02002,7543651
2023-10-27 10:12:00,4142.27979,4146.33008,4142.27979,4146.0,6323816
2023-10-27 10:11:00,4144.66016,4144.93018,4142.04004,4142.27979,5884395
2023-10-27 10:10:00,4141.97021,4146.22021,4141.97021,4144.93994,7710355
2023-10-27 10:09:00,4143.77002,4145.18018,4139.72998,4141.68994,7832204
2023-10-27 10:08:00,4147.66992,4147.95996,4143.62988,4143.64014,7228973
2023-10-27 10:07:00,4148.22021,4149.06006,4147.43994,4147.56982,7486379
2023-10-27 10:06:00,4148.47998,4149.06006,4145.24023,4147.99023,7642596
2023-10-27 10:05:00,4146.50977,4148.72998,4145.56982,4148.41992,8507580
2023-10-27 10:04:00,4140.87988,4147.0,4140.87988,4146.37988,8232012
2023-10-27 10:03:00,4136.02002,4141.37988,4135.8501,4140.81982,9604796
2023-10-27 10:02:00,4136.95996,4137.7002,4135.72021,4135.91992,8545988
2023-10-27 10:01:00,4139.08984,4140.52002,4137.16992,4137.16992,8820589
2023-10-27 10:00:00,4145.37012,4145.37012,4137.62988,4139.0,10932222
2023-10-27 09:59:00,4143.27002,4143.54004,4142.39014,4143.54004,6351791
2023-10-27 09:58:00,4143.81006,4144.2002,4143.02979,4143.16992,6319722
2023-10-27 09:57:00,4140.75977,4143.89014,4140.08984,4143.75,7719117
2023-10-27 09:56:00,4140.02002,4142.2002,4139.77979,4140.77979,7924170
2023-10-27 09:55:00,4138.25977,4141.02979,4138.25977,4140.06006,8687915
2023-10-27 09:54:00,4138.49023,4139.3501,4137.77002,4138.35986,7734030
2023-10-27 09:53:00,4139.43018,4139.97021,4137.87012,4138.47998,7335544
2023-10-27 09:52:00,4141.62012,4142.00977,4139.1499,4139.5498,8164324
2023-10-27 09:51:00,4139.45996,4141.24023,4139.20996,4141.24023,9197358
2023-10-27 09:50:00,4139.91016,4141.4502,4138.91992,4139.37012,8108562
2023-10-27 09:49:00,4143.45996,4143.5498,4139.74023,4140.18994,9936865
2023-10-27 09:48:00,4144.3999,4144.87012,4143.00977,4143.39014,8976358
2023-10-27 09:47:00,4146.72021,4146.77979,4144.41016,4144.5498,9926048
2023-10-27 09:46:00,4146.85986,4147.58984,4145.47021,4146.93018,10339098
2023-10-27 09:45:00,4145.41016,4148.85986,4145.06982,4145.06982,9108573
2023-10-27 09:44:00,4142.66016,4145.66992,4142.24023,4145.45996,10449618
2023-10-27 09:43:00,4142.68994,4143.27002,4142.12988,4142.6499,9609072
2023-10-27 09:42:00,4143.83008,4144.47021,4142.6499,4142.81006,10516781
2023-10-27 09:41:00,4144.91016,4145.72021,4143.81982,4143.87988,9439962
2023-10-27 09:40:00,4147.0,4147.47021,4143.8501,4144.64014,12427830
2023-10-27 09:39:00,4150.45996,4150.60986,4146.37012,4146.91992,10610940
2023-10-27 09:38:00,4148.02979,4150.56982,4147.75,4150.56982,10615463
2023-10-27 09:37:00,4148.49023,4149.31982,4147.52979,4147.97021,10152661
2023-10-27 09:36:00,4149.22021,4149.66016,4146.95996,4148.83008,11792442
2023-10-27 09:35:00,4151.31982,4151.66992,4148.99023,4149.43994,12844533
2023-10-27 09:34:00,4153.10986,4153.6499,4150.58984,4151.0498,12121528
2023-10-27 09:33:00,4154.2002,4155.43994,4152.22998,4153.1499,14434481
2023-10-27 09:32:00,4153.33008,4155.7998,4152.00977,4154.1001,13205007
2023-10-27 09:31:00,4152.75,4154.70996,4152.41016,4153.6499,14709612
2023-10-27 09:30:00,4152.93018,4155.83984,4152.20996,4152.52979,0
2023-10-26 15:59:00,4139.06006,4139.52002,4135.31982,4136.31982,68467000
2023-10-26 15:58:00,4139.39014,4140.37012,4138.75,4139.0498,30886000
2023-10-26 15:57:00,4138.45996,4139.66992,4138.22998,4139.62988,25562000
2023-10-26 15:56:00,4139.79004,4139.87988,4138.1499,4138.52979,23402000
2023-10-26 15:55:00,4137.74023,4139.8501,4137.4502,4139.79004,24763000
2023-10-26 15:54:00,4141.33008,4141.41016,4136.83984,4137.77979,20966000
2023-10-26 15:53:00,4143.35986,4144.39014,4141.1499,4141.37988,17901000
2023-10-26 15:52:00,4140.43994,4143.3999,4140.43994,4143.3999,15435000
2023-10-26 15:51:00,4140.89014,4140.93018,4139.14014,4140.43994,14150000
2023-10-26 15:50:00,4137.83984,4141.66016,4137.83984,4140.89014,20397000
2023-10-26 15:49:00,4137.87988,4139.2002,4137.7002,4138.14014,10594000
2023-10-26 15:48:00,4135.39014,4137.66016,4134.22998,4137.5,11538000
2023-10-26 15:47:00,4137.47998,4137.47998,4135.24023,4135.24023,9373000
2023-10-26 15:46:00,4135.41016,4137.56006,4135.31006,4137.47998,10011000
2023-10-26 15:45:00,4137.25977,4137.7998,4134.81982,4135.3501,11650000
2023-10-26 15:44:00,4139.41992,4139.41992,4137.22998,4137.22998,8834000
2023-10-26 15:43:00,4139.81006,4140.22998,4139.0,4139.47021,7956000
2023-10-26 15:42:00,4138.81982,4140.18994,4138.31006,4139.6499,8538000
2023-10-26 15:41:00,4140.25977,4140.25977,4138.31982,4138.91992,8539000
2023-10-26 15:40:00,4142.85986,4142.85986,4139.12012,4140.18994,10769000
2023-10-26 15:39:00,4143.81006,4144.00977,4141.1001,4142.83984,8942000
2023-10-26 15:38:00,4145.25,4145.3999,4143.5,4143.66992,6216000
2023-10-26 15:37:00,4145.85986,4145.85986,4144.75,4145.14014,6246000
2023-10-26 15:36:00,4147.0498,4148.16016,4146.16992,4146.16992,6897000
2023-10-26 15:35:00,4150.3999,4150.3999,4146.8501,4146.99023,8293000
2023-10-26 15:34:00,4152.49023,4152.49023,4149.91016,4150.39014,6675000
2023-10-26 15:33:00,4151.95996,4153.02979,4151.9502,4152.43994,6102000
2023-10-26 15:32:00,4153.43994,4153.77002,4151.3999,4151.87012,6372000
2023-10-26 15:31:00,4151.29004,4153.56982,4151.16016,4153.2998,8612000
2023-10-26 15:30:00,4153.27002,4153.27002,4151.10986,4151.24023,7808000
2023-10-26 15:29:00,4155.08008,4155.24023,4153.29004,4153.43018,4913000
2023-10-26 15:28:00,4155.2002,4157.2998,4154.97998,4155.1001,6392000
2023-10-26 15:27:00,4154.95996,4155.60986,4154.33008,4155.25977,4809000
2023-10-26 15:26:00,4156.4502,4156.56006,4154.91016,4154.91016,4733000
2023-10-26 15:25:00,4156.77979,4156.81006,4154.91992,4156.3999,6907000
2023-10-26 15:24:00,4156.31006,4156.89014,4154.89014,4156.77979,5752000
2023-10-26 15:23:00,4155.99023,4156.85986,4155.49023,4156.2998,4895000
2023-10-26 15:22:00,4155.22021,4156.41992,4155.12988,4155.91992,4708000
2023-10-26 15:21:00,4159.16016,4159.16016,4155.20996,4155.20996,6640000
2023-10-26 15:20:00,4157.64014,4159.91016,4157.37012,4159.35986,5180000
2023-10-26 15:19:00,4158.7002,4159.62988,4157.43994,4157.64014,5373000
2023-10-26 15:18:00,4159.41016,4159.87988,4158.64014,4158.68018,5284000
2023-10-26 15:17:00,4157.31006,4159.3501,4157.2998,4159.3501,5344000
2023-10-26 15:16:00,4157.87988,4158.54004,4156.49023,4157.35986,6010000
2023-10-26 15:15:00,4157.58984,4157.58984,4155.41992,4157.5,6268000
2023-10-26 15:14:00,4157.83008,4158.08984,4156.8501,4157.6001,4496000
2023-10-26 15:13:00,4159.68018,4159.8501,4157.81982,4157.87988,4924000
2023-10-26 15:12:00,4159.10986,4159.3501,4157.87012,4159.3501,4887000
2023-10-26 15:11:00,4160.54004,4160.81982,4158.22998,4159.06006,6394000
2023-10-26 15:10:00,4164.04004,4164.41992,4160.25977,4160.3999,6067000
2023-10-26 15:09:00,4164.75977,4165.18994,4163.58984,4164.00977,4260000
2023-10-26 15:08:00,4165.16992,4165.56006,4164.6499,4164.87988,3848000
2023-10-26 15:07:00,4165.5,4165.99023,4164.72998,4165.04004,4341000
2023-10-26 15:06:00,4167.31006,4167.31006,4165.56006,4165.56006,5019000
2023-10-26 15:05:00,4169.16016,4169.66992,4167.33984,4167.33984,4291000
2023-10-26 15:04:00,4168.22021,4169.20996,4168.22021,4169.12988,4343000
2023-10-26 15:03:00,4170.04004,4170.04004,4168.16016,4168.16016,5642000
2023-10-26 15:02:00,4170.33008,4170.33008,4169.43994,4170.0498,5934000
2023-10-26 15:01:00,4166.7002,4170.25977,4166.47021,4170.25977,5192000
2023-10-26 15:00:00,4166.56982,4167.87988,4166.02002,4166.6001,6946000
2023-10-26 14:59:00,4164.18994,4166.52979,4164.18994,4166.52979,4739000
2023-10-26 14:58:00,4163.83008,4165.16016,4163.83008,4164.2002,4343000
2023-10-26 14:57:00,4164.33008,4165.08008,4163.81982,4164.00977,4752000
2023-10-26 14:56:00,4164.41992,4164.81006,4164.27002,4164.4502,4426000
2023-10-26 14:55:00,4163.95996,4164.37012,4163.25,4164.3501,5363000
2023-10-26 14:54:00,4163.3999,4164.29004,4163.12988,4163.91992,4271000
2023-10-26 14:53:00,4162.12988,4163.74023,4161.70996,4163.45996,5652000
2023-10-26 14:52:00,4158.99023,4162.29004,4158.7998,4162.25,6135000
2023-10-26 14:51:00,4159.56982,4160.52002,4158.81006,4159.00977,3770000
2023-10-26 14:50:00,4159.12012,4160.47021,4159.12012,4159.58008,3952000
2023-10-26 14:49:00,4160.43994,4160.43994,4159.00977,4159.27002,3940000
2023-10-26 14:48:00,4160.41016,4160.75,4159.64014,4160.43994,3520000
2023-10-26 14:47:00,4160.06982,4161.24023,4159.89014,4160.3501,3133000
2023-10-26 14:46:00,4159.1001,4161.06006,4159.1001,4160.14014,4413000
2023-10-26 14:45:00,4157.22998,4159.37988,4156.6001,4159.06006,5651000
2023-10-26 14:44:00,4160.6001,4160.66016,4157.16992,4157.18018,4942000
2023-10-26 14:43:00,4159.66992,4160.50977,4159.02002,4160.50977,4099000
2023-10-26 14:42:00,4160.2998,4160.2998,4159.37012,4159.6499,3742000
2023-10-26 14:41:00,4155.24023,4159.5,4155.24023,4159.5,5274000
2023-10-26 14:40:00,4156.5,4156.5,4154.2998,4155.24023,4284000
2023-10-26 14:39:00,4157.3999,4157.45996,4155.91016,4156.43018,3536000
2023-10-26 14:38:00,4157.22021,4158.62012,4156.8999,4157.37988,4823000
2023-10-26 14:37:00,4159.22998,4159.22998,4157.24023,4157.31006,3387000
2023-10-26 14:36:00,4155.8999,4159.47998,4155.54004,4159.24023,7083000
2023-10-26 14:35:00,4158.79004,4158.79004,4155.56982,4155.75977,4857000
2023-10-26 14:34:00,4159.85986,4160.18994,4159.06006,4159.06006,4581000
2023-10-26 14:33:00,4156.8501,4160.7998,4156.8501,4159.99023,7727000
2023-10-26 14:32:00,4153.12012,4156.95996,4153.0,4156.75,5460000
2023-10-26 14:31:00,4151.83984,4153.12012,4151.77979,4153.12012,3853000
2023-10-26 14:30:00,4153.12988,4153.12988,4150.64014,4151.85986,5061000
2023-10-26 14:29:00,4151.41992,4152.72021,4150.68018,4152.72021,3580000
2023-10-26 14:28:00,4148.9502,4151.56982,4148.64014,4151.50977,3746000
2023-10-26 14:27:00,4149.66016,4150.33984,4148.8999,4148.97021,3203000
2023-10-26 14:26:00,4146.33008,4149.8999,4146.33008,4149.54004,4098000
2023-10-26 14:25:00,4148.4502,4148.5,4145.74023,4146.16016,5270000
2023-10-26 14:24:00,4150.14014,4150.3501,4148.5,4148.5,3689000
2023-10-26 14:23:00,4149.97998,4150.95996,4149.97998,4150.12012,2762000
2023-10-26 14:22:00,4149.12012,4150.58008,4149.06982,4149.95996,3758000
2023-10-26 14:21:00,4150.06982,4150.06982,4148.89014,4149.06982,4958000
2023-10-26 14:20:00,4150.43994,4151.5498,4150.1001,4150.41992,4396000
2023-10-26 14:19:00,4151.62988,4151.8999,4150.22998,4150.52002,3296000
2023-10-26 14:18:00,4150.79004,4151.83984,4149.79004,4151.60986,4172000
2023-10-26 14:17:00,4150.41016,4150.77979,4149.56006,4150.66016,3307000
2023-10-26 14:16:00,4150.87012,4151.43994,4150.41992,4150.43994,3535000
2023-10-26 14:15:00,4152.31982,4153.5,4150.77002,4150.8501,4883000
2023-10-26 14:14:00,4152.10986,4153.12012,4152.0498,4152.33008,4042000
2023-10-26 14:13:00,4151.16992,4153.12012,4151.16992,4152.00977,5157000
2023-10-26 14:12:00,4150.0498,4151.12988,4149.68994,4151.1001,3418000
2023-10-26 14:11:00,4149.20996,4150.22021,4148.97998,4150.08008,3763000
2023-10-26 14:10:00,4147.14014,4149.3999,4147.06006,4149.3999,3628000
2023-10-26 14:09:00,4148.83008,4148.83008,4146.93994,4147.14014,3436000
2023-10-26 14:08:00,4148.72021,4149.75977,4148.37012,4148.91016,3515000
2023-10-26 14:07:00,4148.87012,4148.87012,4146.97998,4148.56982,4051000
2023-10-26 14:06:00,4147.22998,4150.00977,4146.7998,4148.93018,4353000
2023-10-26 14:05:00,4145.37988,4147.27979,4145.25977,4147.08984,4259000
2023-10-26 14:04:00,4146.75977,4146.83008,4145.0,4145.39014,3860000
2023-10-26 14:03:00,4147.3501,4147.35986,4146.43994,4146.75,3687000
2023-10-26 14:02:00,4146.6001,4148.2998,4146.6001,4147.41992,3888000
2023-10-26 14:01:00,4147.3501,4147.37012,4145.27979,4146.58008,3870000
2023-10-26 14:00:00,4147.60986,4149.04004,4147.47998,4147.47998,4829000
2023-10-26 13:59:00,4147.72021,4147.95996,4146.6499,4147.60986,3434000
2023-10-26 13:58:00,4147.0498,4147.68018,4146.08984,4147.68018,3324000
2023-10-26 13:57:00,4143.31982,4147.08984,4143.31982,4146.97021,5069000
2023-10-26 13:56:00,4144.91992,4145.06982,4143.0,4143.25977,3592000
2023-10-26 13:55:00,4144.93018,4145.47021,4144.81006,4145.00977,3511000
2023-10-26 13:54:00,4143.68994,4144.95996,4143.68994,4144.91992,2684000
2023-10-26 13:53:00,4143.06006,4143.66992,4142.3501,4143.66992,3091000
2023-10-26 13:52:00,4142.66016,4143.27979,4142.49023,4143.04004,3094000
2023-10-26 13:51:00,4144.45996,4144.45996,4142.58008,4142.66992,3938000
2023-10-26 13:50:00,4144.52979,4145.16992,4144.43994,4144.58008,3306000
2023-10-26 13:49:00,4143.7002,4145.06982,4143.7002,4144.60986,3401000
2023-10-26 13:48:00,4143.25977,4144.1001,4142.56982,4143.62012,4096000
2023-10-26 13:47:00,4145.6001,4145.64014,4141.5498,4143.18018,5970000
2023-10-26 13:46:00,4144.06006,4145.85986,4144.06006,4145.56982,4887000
2023-10-26 13:45:00,4141.08008,4144.06006,4141.02002,4143.97021,4875000
2023-10-26 13:44:00,4140.8999,4141.79004,4140.39014,4141.1001,3759000
2023-10-26 13:43:00,4139.7002,4140.89014,4139.7002,4140.83008,3012000
2023-10-26 13:42:00,4138.41016,4140.18994,4138.41016,4139.75977,3333000
2023-10-26 13:41:00,4136.25,4138.70996,4136.25,4138.68994,3474000
2023-10-26 13:40:00,4135.87012,4137.27002,4135.7002,4136.20996,3781000
2023-10-26 13:39:00,4137.81006,4137.81006,4135.37988,4136.02979,4199000
2023-10-26 13:38:00,4137.79004,4137.85986,4137.0,4137.85986,2911000
2023-10-26 13:37:00,4136.41992,4138.2998,4136.39014,4137.77979,4485000
2023-10-26 13:36:00,4137.00977,4137.99023,4136.35986,4136.43018,3991000
2023-10-26 13:35:00,4136.81982,4137.99023,4136.49023,4137.02979,4145000
2023-10-26 13:34:00,4135.2998,4137.06982,4135.2998,4136.79004,3441000
2023-10-26 13:33:00,4130.91992,4135.35986,4130.7998,4135.35986,4447000
2023-10-26 13:32:00,4129.6499,4131.08008,4129.6499,4130.9502,3400000
2023-10-26 13:31:00,4129.29004,4131.3999,4129.29004,4129.66992,4463000
2023-10-26 13:30:00,4133.16992,4133.52002,4127.8999,4129.33984,8589000
2023-10-26 13:29:00,4133.91016,4133.91016,4132.52002,4133.22998,3368000
2023-10-26 13:28:00,4133.93994,4134.54004,4133.2002,4133.8999,3735000
2023-10-26 13:27:00,4134.5498,4134.66016,4133.12988,4133.89014,4210000
2023-10-26 13:26:00,4132.14014,4134.6001,4132.14014,4134.56006,4997000
2023-10-26 13:25:00,4131.43994,4132.18018,4131.27002,4132.10986,5381000
2023-10-26 13:24:00,4131.20996,4132.52979,4131.14014,4131.5,6230000
2023-10-26 13:23:00,4134.47998,4134.77002,4131.33008,4131.33008,5373000
2023-10-26 13:22:00,4136.4502,4136.47021,4134.3999,4134.47998,3571000
2023-10-26 13:21:00,4135.50977,4136.72998,4135.08008,4136.50977,3880000
2023-10-26 13:20:00,4140.0,4140.12988,4135.52979,4135.52979,5143000
2023-10-26 13:19:00,4141.3999,4141.49023,4139.87012,4139.87012,3536000
2023-10-26 13:18:00,4140.58008,4141.5,4140.31006,4141.41016,3601000
2023-10-26 13:17:00,4141.04004,4141.04004,4139.85986,4140.6001,7661000
2023-10-26 13:16:00,4141.79004,4141.87988,4140.99023,4141.25,3538000
2023-10-26 13:15:00,4139.50977,4141.91992,4139.50977,4141.91992,4918000
2023-10-26 13:14:00,4138.37012,4139.5,4137.97998,4139.41016,3525000
2023-10-26 13:13:00,4139.81982,4139.81982,4138.18994,4138.33008,3686000
2023-10-26 13:12:00,4140.27979,4140.27979,4139.47998,4139.8501,3262000
2023-10-26 13:11:00,4138.50977,4140.29004,4138.10986,4140.29004,9565000
2023-10-26 13:10:00,4139.87012,4140.33984,4138.49023,4138.49023,2726000
2023-10-26 13:09:00,4140.75977,4141.35986,4139.33984,4139.83008,4662000
2023-10-26 13:08:00,4139.10986,4140.79004,4138.68018,4140.79004,4136000
2023-10-26 13:07:00,4142.31982,4142.31982,4139.16016,4139.16992,3775000
2023-10-26 13:06:00,4140.08984,4142.37988,4139.66016,4142.37988,4619000
2023-10-26 13:05:00,4139.89014,4140.12988,4139.22998,4139.95996,3405000
2023-10-26 13:04:00,4141.1001,4141.41016,4139.87988,4139.91016,3975000
2023-10-26 13:03:00,4140.16992,4142.25977,4140.08008,4141.18018,6789000
2023-10-26 13:02:00,4135.33008,4140.24023,4135.33008,4140.20996,6796000
2023-10-26 13:01:00,4131.91992,4133.97021,4131.2998,4133.97021,5057000
2023-10-26 13:00:00,4132.74023,4132.77979,4130.93994,4131.8501,5053000
2023-10-26 12:59:00,4133.52002,4133.77979,4132.66016,4132.70996,3812000
2023-10-26 12:58:00,4134.72021,4135.16016,4133.37988,4133.58008,3774000
2023-10-26 12:57:00,4136.12012,4136.12012,4134.7002,4134.79004,2949000
2023-10-26 12:56:00,4135.52979,4136.08008,4134.68994,4136.0498,3853000
2023-10-26 12:55:00,4133.52002,4136.62988,4133.39014,4135.60986,7618000
2023-10-26 12:54:00,4134.08984,4134.08984,4133.2998,4133.58008,3205000
2023-10-26 12:53:00,4133.87988,4134.77002,4133.62988,4134.25977,5227000
2023-10-26 12:52:00,4134.18018,4134.18018,4133.39014,4133.56006,3846000
2023-10-26 12:51:00,4134.97021,4135.16016,4133.72021,4134.20996,7089000
2023-10-26 12:50:00,4133.81982,4135.35986,4133.58984,4135.02002,4118000
2023-10-26 12:49:00,4134.3501,4135.1001,4133.43018,4133.85986,4285000
2023-10-26 12:48:00,4132.37988,4134.79004,4132.37988,4134.60986,5380000
2023-10-26 12:47:00,4134.41992,4134.41992,4132.3999,4132.41016,3774000
2023-10-26 12:46:00,4134.83008,4135.43018,4134.06982,4134.43994,4078000
2023-10-26 12:45:00,4136.68994,4136.68994,4134.56982,4134.8501,4198000
2023-10-26 12:44:00,4136.83984,4137.93994,4136.47998,4136.66992,4300000
2023-10-26 12:43:00,4136.10986,4136.8999,4135.43994,4136.87988,3928000
2023-10-26 12:42:00,4136.72021,4137.12988,4136.1001,4136.16992,3278000
2023-10-26 12:41:00,4134.64014,4137.60986,4134.64014,4136.85986,5234000
2023-10-26 12:40:00,4134.60986,4134.91992,4133.58984,4134.56982,4748000
2023-10-26 12:39:00,4136.77002,4136.77002,4134.56006,4134.56006,3773000
2023-10-26 12:38:00,4137.52979,4137.91016,4136.83984,4136.83984,3324000
2023-10-26 12:37:00,4139.37012,4139.70996,4137.58984,4137.58984,5121000
2023-10-26 12:36:00,4140.45996,4141.06006,4139.49023,4139.52979,4365000
2023-10-26 12:35:00,4140.14014,4141.06982,4138.99023,4140.43018,4231000
2023-10-26 12:34:00,4139.66992,4140.81006,4139.16016,4140.1499,4090000
2023-10-26 12:33:00,4141.12988,4141.18994,4139.12988,4139.50977,3893000
2023-10-26 12:32:00,4142.08984,4142.12012,4140.8501,4141.12012,3840000
2023-10-26 12:31:00,4140.75,4142.2002,4140.16016,4142.18994,4784000
2023-10-26 12:30:00,4140.8501,4140.8501,4139.18018,4140.43994,4162000
2023-10-26 12:29:00,4139.72998,4140.8501,4139.5498,4140.83984,3219000
2023-10-26 12:28:00,4138.99023,4140.54004,4138.68994,4139.85986,4879000
2023-10-26 12:27:00,4136.06982,4138.91016,4135.95996,4138.91016,5693000
2023-10-26 12:26:00,4138.16016,4138.22998,4135.87012,4136.06982,4291000
2023-10-26 12:25:00,4136.2998,4138.47998,4136.2998,4138.10986,4283000
2023-10-26 12:24:00,4138.10986,4138.20996,4136.25977,4136.35986,4554000
2023-10-26 12:23:00,4135.93994,4138.22021,4135.83008,4138.12012,4921000
2023-10-26 12:22:00,4137.47998,4137.47998,4136.00977,4136.04004,5445000
2023-10-26 12:21:00,4137.75,4138.29004,4136.83008,4137.54004,5251000
2023-10-26 12:20:00,4134.9502,4137.66016,4134.5498,4137.66016,5851000
2023-10-26 12:19:00,4137.12012,4137.12012,4134.2002,4135.02002,6853000
2023-10-26 12:18:00,4139.85986,4140.02002,4136.87012,4137.18018,6337000
2023-10-26 12:17:00,4140.7998,4140.7998,4139.31006,4139.83984,4894000
2023-10-26 12:16:00,4141.18994,4141.75977,4139.79004,4140.7998,5220000
2023-10-26 12:15:00,4144.37988,4144.37988,4141.04004,4141.1499,4589000
2023-10-26 12:14:00,4144.08984,4144.47998,4143.7002,4144.27002,3303000
2023-10-26 12:13:00,4143.08984,4144.18994,4143.08984,4144.16016,4188000
2023-10-26 12:12:00,4142.6001,4143.12012,4142.50977,4143.06982,3631000
2023-10-26 12:11:00,4144.3999,4144.4502,4142.22021,4142.66016,4704000
2023-10-26 12:10:00,4143.8501,4144.2002,4143.06982,4144.2002,6146000
2023-10-26 12:09:00,4144.20996,4144.68018,4143.58984,4143.79004,5177000
2023-10-26 12:08:00,4143.5498,4144.66016,4143.31982,4144.12988,4274000
2023-10-26 12:07:00,4146.43018,4146.58984,4143.54004,4143.74023,4455000
2023-10-26 12:06:00,4149.64014,4149.64014,4146.33984,4146.43018,4558000
2023-10-26 12:05:00,4150.83984,4151.22021,4147.9502,4149.58984,5836000
2023-10-26 12:04:00,4153.54004,4153.54004,4150.8501,4150.8501,4000000
2023-10-26 12:03:00,4154.81006,4155.75,4153.22998,4153.52979,4058000
2023-10-26 12:02:00,4154.31982,4154.8999,4153.2998,4154.75977,4380000
2023-10-26 12:01:00,4153.66992,4154.50977,4152.27979,4154.43018,6548000
2023-10-26 12:00:00,4156.7002,4156.7002,4151.89014,4153.7998,3484000
2023-10-26 11:59:00,4158.02002,4158.02002,4156.66016,4156.70996,4376000
2023-10-26 11:58:00,4159.2002,4159.2002,4157.99023,4158.02002,3527000
2023-10-26 11:57:00,4159.7998,4159.7998,4158.54004,4159.22998,3956000
2023-10-26 11:56:00,4156.91016,4159.97998,4156.91016,4159.97998,4978000
2023-10-26 11:55:00,4156.33984,4156.83008,4156.12012,4156.77979,4403000
2023-10-26 11:54:00,4156.54004,4156.54004,4155.2002,4156.3501,3821000
2023-10-26 11:53:00,4156.58008,4157.24023,4156.16992,4156.5498,4017000
2023-10-26 11:52:00,4156.62988,4157.25977,4156.41016,4156.6001,4079000
2023-10-26 11:51:00,4156.97998,4157.68018,4155.8999,4156.64014,4382000
2023-10-26 11:50:00,4156.0,4157.0498,4155.20996,4157.0498,4349000
2023-10-26 11:49:00,4156.89014,4156.8999,4155.10986,4156.04004,3589000
2023-10-26 11:48:00,4156.29004,4157.54004,4155.7998,4156.58008,3802000
2023-10-26 11:47:00,4156.58008,4157.31982,4156.1499,4156.22021,4695000
2023-10-26 11:46:00,4153.74023,4156.77979,4153.74023,4156.77979,4900000
2023-10-26 11:45:00,4151.56982,4153.95996,4151.49023,4153.81006,4823000
2023-10-26 11:44:00,4151.5,4153.08984,4151.33984,4151.64014,4980000
2023-10-26 11:43:00,4153.39014,4153.39014,4151.25977,4151.35986,4946000
2023-10-26 11:42:00,4154.33984,4155.8501,4151.37012,4153.50977,7784000
2023-10-26 11:41:00,4156.7002,4156.7002,4153.31982,4154.35986,5091000
2023-10-26 11:40:00,4157.72998,4157.8999,4156.50977,4156.8999,4564000
2023-10-26 11:39:00,4159.10986,4159.20996,4157.70996,4157.72021,3534000
2023-10-26 11:38:00,4157.9502,4159.41016,4157.9502,4159.16016,4121000
2023-10-26 11:37:00,4158.2002,4158.97021,4157.6499,4158.00977,6005000
2023-10-26 11:36:00,4156.83984,4157.8501,4156.35986,4157.8501,4078000
2023-10-26 11:35:00,4156.95996,4156.95996,4155.85986,4156.7998,4581000
2023-10-26 11:34:00,4157.87988,4158.0,4156.81982,4157.0,4512000
2023-10-26 11:33:00,4157.3501,4158.22021,4156.8501,4157.83008,4589000
2023-10-26 11:32:00,4156.70996,4157.25977,4155.66992,4157.25977,5212000
2023-10-26 11:31:00,4155.24023,4157.33008,4154.8501,4156.83008,5537000
2023-10-26 11:30:00,4154.8999,4156.75977,4154.79004,4155.25977,5609000
2023-10-26 11:29:00,4157.33984,4157.33984,4154.6499,4155.02979,4561000
2023-10-26 11:28:00,4154.49023,4158.25,4154.3999,4157.22021,6589683
2023-10-26 11:27:00,4153.43994,4154.83008,4153.18018,4154.52979,5607218
